0.8455154,0.936961,0.94140565,1.7130339,1.1215389,0.59733367,1.0192842,3.3345327,1.6213204,3.449341,1.5239639,3.7484565,3.7635899,2.113591,3.4205673,0.5734214,1.0764287,3.3944733,2.2308905,4.3523035,4.1147275,0.96641105,8.744105,9.02043,8.559456,4.5006833,6.1155734,1.218473,2.2536118,5.079425,1.4289445,4.770333,5.8656993,11.599874,12.089363,21.54757,48.166653,86.47319,41.267036,25.94022,14.591626,7.448522,7.0889773,10.041985,12.417389,17.60225,28.582884,31.568113,25.362524,26.0447,21.868715,13.773624,4.081837,11.941023,10.795383,25.748474,14.529912,26.76292,26.22738,37.24481,17.699308,29.348318,18.501415,6.8212795,6.919617,23.643505,18.833918,38.82043,22.948465,14.9026165,10.052287,12.215226,16.738335,2.9275575,5.250868,15.075358,10.486629,4.83743,2.288916,5.0138535,2.8470097,3.435598,4.173064,3.5623608,1.3954855,4.264729,3.3226736,3.1612346,2.5032024,4.612402,4.0389333,2.1337776,1.9330615,3.1947243,2.4831035,6.5496874,4.960597,4.1485353,4.9976945,4.343759,3.245871,2.351195,17.83253,13.499381,4.2912464,5.024131,18.536558,26.102896,23.480898,13.467033,42.673477,41.06596,26.348404,3.5660336,4.198226,12.8550205,5.754081,7.6782503,7.212688,1.575527,4.194375,4.8597913,8.17019,13.011887,5.828115,6.8168325,6.195629,2.2311394,1.2266589,2.0887213,6.7225504,4.2931576,10.324986,9.291923,5.866599,5.876463,6.4895864,6.1468163,6.4862127,5.3638,7.658509,10.481197,6.09876,1.9736778,8.2854185,3.7980018,6.2484035,6.1394377,6.4658136,7.560105,3.577408,4.5775476,1.8159558,5.1085105,2.655697,3.883304,1.5381261,3.2136226,3.749321,1.2520068,1.4425634,1.8339212,0.6908275,1.8297374,2.702259,2.403993,1.8718371,0.51614845,2.7382388,2.1812086,1.9523462,1.9766442,7.023835,7.918844,4.0635324,3.3023717,3.7298028,8.913079,3.4146192,6.8430104,6.374578,3.2292116,5.8491845,3.6766846,1.7956849,4.1448293,2.6018777,2.7956176,1.269512,2.9937317,2.31584,2.5510128,2.1243012,1.9611982,1.5348451,3.0300567,2.743007,1.7833812,2.4427469,1.5922042,2.295121,1.853448,1.1688191,1.8409027,2.9640484,2.8385892,2.7259645,1.3080146,0.9557337,2.1560295,0.7878621,3.3389935,1.5967127,2.2535126,1.3871554,1.5531147,3.9644463,1.4225962,5.4563856,3.5794117,2.130385,0.82436085,0.86513585,1.2265344,1.454774,1.3337713,0.9631539,0.77532303,1.2367688,1.8961841,3.0464377,2.9413674,1.331605,3.544516,4.013946,1.1683269,2.5429273,1.3904896,0.8430386,2.3954837,2.9320915,2.2697747,2.3760247,1.2086505,0.73070985,2.3223307,4.1536145,3.5709748,2.5793316,4.407789,4.3249416,0.7747528,2.4422348,0.8017416,0.2983782,0.09714567,0.24801382,0.14141877,0.41667196,0.76390004,0.2554561,0.404943,0.6146412,0.22596382,0.16879492,0.34264424,0.26165932,0.4072292,0.21165009,0.6462198,0.40544283,0.49989173,0.16059451,0.5253111,0.19777183,0.61054313,0.5793228,0.5250726,0.20974223,0.25091082,0.4615443,0.48488873,0.46883607,0.081077196,0.22739445,0.41174182,0.23833059,0.27091148,0.32811502,0.27836198,0.5663775,0.28782475,0.20852546,0.49970493,0.4492335,0.53692156,0.8838626,0.5811258,0.6262,0.4902566,0.39516133,0.42298827,0.86828125,1.0408753,0.4107792,0.2296092,0.57692295,0.27137655,0.6853725,0.7174901,0.46470156,0.3228565,0.5948918,0.57113254,1.1705867,0.7914817,0.39791954,0.5403985,0.26373503,0.7393984,0.87324345,0.92824876,0.6399172,0.54062676,0.08112468,0.081976235,0.14892223,0.1719524,0.25974843,0.36867785,0.20899206,0.63419163,0.4495955,0.12411855,0.309765,0.15195917,0.10224729,0.32305676,0.2763151,0.14283995,0.081289336,0.17988974,0.4235728,0.6022823,0.23105426,0.36134875,0.19311266,0.034391925,0.38323617,0.21128687,0.15143502,0.24750876,0.33757612,0.15589994,0.095999636,0.41442975,0.27803367,0.25087258,0.18171102,0.19172643,0.27637306,0.13603716,0.16451019,0.117078416,0.04347291,0.17082237,0.10966853,0.12278189,0.071468465,0.08816599,0.057318646,0.10848533,0.13388477,0.22924994,0.118224286,0.22196901,0.22523807,0.1758515,0.18210544,0.15500164,0.033170525,0.10205342,0.32005146,0.16457844,0.22058973,0.11064639,0.19619119,0.04227126,0.11084666,0.07313996,0.07391612,0.24577747,0.11511429,0.20254345,0.12752551,0.15386061,0.16313747,0.23889618,0.069708735,0.052912407,0.08297242,0.16827399,0.0435345,0.19587225,0.07242591,0.099286325,0.11322125,0.05625218,0.08741689,0.0672832,0.1708203,0.20654678,0.1625725,0.14608935,0.1747936,0.195101,0.15024342,0.019191725,0.25333124,0.15087792,0.12739868,0.121151865,0.12638468,0.23387793,0.24710141,0.12830153,0.091807626,0.11860773,0.18047652,0.1330363,0.2497844,0.23961905,0.20985356,0.21286723,0.074388005,0.26900265,0.18446976,0.10878894,0.15869488,0.08756256,0.025539879,0.067894846,0.050656483,0.07665106,0.04798776,0.1282166,0.04359936,0.113078065,0.15704304,0.14431922,0.092223875,0.10130119,0.12953773,0.080702856,0.24275085,0.022438927,0.1144884,0.075025514,0.17162868,0.107263185,0.13989192,0.14729995,0.22230513,0.1325298,0.06045979,0.16759537,0.081807174,0.11450094,0.13503994,0.05904778,0.1243674,0.08280602,0.03286223,0.1627699,0.16396461,0.082081996,0.060889658,0.12481422,0.1378492,0.10498902,0.3056882,0.1771471,0.051974908,0.15431197,0.068451405,0.10283437,0.125697,0.043640688,0.11881645,0.03948105,0.03075465,0.15427734,0.1809637,0.15184084,0.14922957,0.11274992,0.05215749,0.1793515,0.03526538,0.16849212,0.063373506,0.11819421,0.15580553,0.11541235,0.052499954,0.15374646,0.10723272,0.17281643,0.07788323,0.137622,0.068928644,0.15062223,0.14800721,0.1413927,0.10360791,0.043429296,0.18505624,0.048176225,0.13587593,0.13559242,0.07050003,0.12519097,0.114217095,0.08405083,0.13513382,0.049189977,0.038531747,0.08737646,0.13112514,0.08140419,0.13482831,0.11062291,0.09255643,0.22133695,0.20205551,0.17520446,0.11388566,0.020691598,0.1426926,0.13654648,0.046858344,0.11617888,0.12997933,0.116385624,0.03799897,0.02357493,0.08904579,0.0934017,0.09020121,0.09296486,0.03385451,0.15729322,0.14572823,0.13349053,0.03670944,0.09176556,0.17767467,0.1329751,0.0748505,0.16774756,0.083000444,0.09187952,0.11795142,0.080263644,0.08030431,0.13136342,0.058977984,0.13317037,0.08644361,0.20285942,0.015781615,0.22854923,0.09093694,0.11332925,0.021093648,0.09745639,0.074314006,0.09637246,0.061554894,0.1447757,0.099808276,0.18398172,0.043905072,0.15470992,0.081237495,0.14132738,0.1049834,0.037479937,0.06493247,0.046458185,0.05915136,0.039176106,0.2536955,0.1691734,0.049011193,0.062170573,0.08815004,0.13109235,0.03703942,0.054401375,0.083865546,0.11032081,0.030524412,0.051796667,0.1558291,0.12288519,0.043537047,0.04709522,0.122850195,0.116941765,0.110535845,0.05572037,0.07374039,0.084701516,0.014816384,0.10555988,0.1220789,0.027825046,0.16312456,0.11749607,0.2150053,0.11616161,0.14702345,0.0052356953,0.068196364,0.0337016,0.015464636,0.11492912,0.07564027,0.20699205,0.06430237,0.0403177,0.17230195,0.09742673,0.11460576,0.02533397,0.079734534,0.05988355,0.100761004,0.0121430205,0.122895375,0.085847035,0.030485881,0.16909723,0.07092673,0.050282132,0.07612952,0.23931435,0.13957372,0.149631,0.18687785,0.06867712,0.08714037,0.14326654,0.053282153,0.17815666,0.054637108,0.07836498,0.12170298,0.070330985,0.04348445,0.0185405,0.10619056,0.02511602,0.030116921,0.091620974,0.050547373,0.06901647,0.085980795,0.10992825,0.08351459,0.23337966,0.09340931,0.13557683,0.100141674,0.07567115,0.024822496,0.15882477,0.038132213,0.15297772,0.04279346,0.056850005,0.028135493,0.11217117,0.025503725,0.05671144,0.19752888,0.09731112,0.0623958,0.0721023,0.03293741,0.09361466,0.10181771,0.10000425,0.02040813,0.03747166,0.04664871,0.08483074,0.080530904,0.042209916,0.045548808,0.09560807,0.059348386,0.10330415,0.043670993,0.04401235,0.12499967,0.048459254,0.030248841,0.1017044,0.058601264,0.07442459,0.076328486,0.015005166,0.11412361,0.08810954,0.04098065,0.014281444,0.10595655,0.044283614,0.07388029,0.112049535,0.12149383,0.11417903,0.07300454,0.041027624,0.09635585,0.0049439413,0.12824711,0.16444193,0.03961856,0.050694667,0.02588996,0.030316064,0.057452817,0.017576931,0.14582743,0.083941124,0.1915958,0.10179468,0.13685568,0.03737615,0.07527398,0.054629195,0.06720501,0.13720714,0.08926535,0.043936573,0.118402496,0.036207307,0.13219997,0.054236915,0.066215895,0.09770363,0.12555136,0.11208127,0.11693107,0.06786466,0.06474924,0.10993002,0.02214394,0.081604645,0.0514897,0.11101486,0.098765194,0.06429654,0.17389534,0.13140962,0.049553525,0.019671734,0.102935866,0.061160754,0.023449749,0.049753577,0.059335623,0.07458619,0.08577995,0.0438582,0.041819863,0.067576945,0.14933115,0.10216209,0.14158674,0.050483286,0.089026734,0.049613696,0.112784274,0.086845234,0.0360226,0.05887706,0.050029922,0.07441853,0.06580553,0.046992593,0.12700063,0.04598525,0.16143036,0.07024693,0.08223091,0.011374194,0.14793669,0.0151223475,0.16261667,0.04993824,0.13181287,0.11254326,0.038200047,0.06872779,0.100094095,0.04655471,0.05944876,0.067730315,0.009298909,0.048375394,0.0269452,0.10591687,0.19048963,0.096311,0.036689404,0.07878435,0.01028383,0.084845334,0.026629891,0.1234179,0.09437889,0.07257307,0.07561145,0.1046362,0.061193787,0.05558877,0.08326315,0.046943653,0.074360445,0.07945668,0.1220835,0.014621562,0.1168984,0.087573834,0.097201005,0.07719682,0.07191915,0.056192048,0.06893258,0.06880781,0.051460244,0.057855543,0.1028161,0.0737649,0.063201346,0.135337,0.048024356,0.094973795,0.09647621,0.10025821,0.09418267,0.05220155,0.07262869,0.06831649,0.10341795,0.058944028,0.087611884,0.0959429,0.087275356,0.057730973,0.030142156,0.047998857,0.04495547,0.054036535,0.06874627,0.034198955,0.03800728,0.060401853,0.100037105,0.04353833,0.080735095,0.052385226,0.06764634,0.06568045,0.046494823,0.10687703,0.0707855,0.06921741,0.052784793,0.06563158,0.106206015,0.078688845,0.1063996,0.085387915,0.028412718,0.06940658,0.09847794,0.09737179,0.06875568,0.044271134,0.06370599,0.09739037,0.112300284,0.13380407,0.023903403,0.09530237,0.04596034,0.06037537,0.084105186,0.03921787,0.060365178,0.08395223,0.08720422,0.11588289,0.026333945,0.051612273,0.11614614,0.023177745,0.052936252,0.055353355,0.027434371,0.08361479,0.030533148,0.08464308,0.06480023,0.053131983,0.12665063,0.051460598,0.021580178,0.11357624,0.11991519,0.12882832,0.021108422,0.069194004,0.05730829,0.09274259,0.042255484,0.03450145,0.05797048,0.082660295,0.062087752,0.02319749,0.11271087,0.04080939,0.07199104,0.03667741,0.03419745,0.064465486,0.051725116,0.13650702,0.027208133,0.10113691,0.048054628,0.024503244,0.013877081,0.086542904,0.062414166,0.040556274,0.05282818,0.10393479,0.12649043,0.09360803,0.10046925,0.046293803,0.18616177,0.114043854,0.040283896,0.07337377,0.07572057,0.06722347,0.14133157,0.118024565,0.037461083,0.16422878,0.06356181,0.11400284,0.1247403,0.1008866,0.048901584,0.07998745,0.078863956,0.051763084,0.1302144,0.09585494,0.06417715,0.06278582,0.022242304,0.10617734,0.0750319,0.15952618,0.13196577,0.05506636,0.06542304,0.036757983,0.0895524,0.11613469,0.09644772,0.13854216,0.095252424,0.04662068,0.07973911,0.07811062,0.10288909,0.09081558,0.055663463,0.05755471,0.09609865,0.0415985,0.12095961,0.075229816,0.0426424,0.07971263,0.052160617,0.08021932,0.0658627,0.0051021804,0.022448856,0.03827806,0.038519435,0.020920519,0.046212584,0.04893684,0.08950776,0.06867132,0.047167625,0.029534211,0.03694369,0.12070278,0.09171866,0.07987079,0.103080146,0.11978036,0.13287577,0.12225838,0.06977118,0.096890934,0.09446884,0.15530567,0.10230131,0.09304948,0.015935037,0.031024529,0.050865795,0.023856902,0.041922096,0.08493366,0.06837404,0.07026894,0.030630954,0.04568724,0.07335668,0.0728997,0.02769921,0.13132463,0.09691584,0.01957624,0.13948882,0.047750074,0.15268776,0.10472628,0.05783591,0.019640775,0.049720783,0.067488365,0.08486252,0.037751175,0.153015,0.021812724,0.11593896,0.014977869,0.10118525,0.10386397,0.040845197,0.045275293,0.058109324,0.066431455,0.02892883,0.12935844,0.114382,0.06911841,0.103689075,0.030276714,0.08232869,0.08769808,0.056303613,0.16250217,0.08527543,0.053329594,0.1253425,0.08470419,0.1226206,0.1154565,0.17916751,0.013634296,0.07854621,0.080246896,0.098227724,0.033282284,0.049079537,0.048779365,0.08692285,0.07919268,0.038520884,0.03922123,0.069992945,0.023200883,0.039762206,0.12026754,0.107914336,0.073031746,0.056207314,0.06924229,0.0453414,0.08799271,0.028342623,0.1250471,0.010992307,0.052155986,0.08412997,0.10143081,0.044302925,0.039954934,0.0544356,0.13057609,0.07250494,0.047502123,0.02826261,0.061472535,0.078939304,0.07103033,0.037062358,0.0744816,0.05007742,0.026677234,0.08744985,0.07874968,0.070707366,0.12077943,0.13200109,0.0737565,0.13259281,0.08234107,0.04144612,0.060455695,0.044494506,0.041956104,0.124066204,0.022994313,0.11603749,0.07741934,0.069308095,0.107311375,0.115625754,0.05644614,0.11132507,0.06430222,0.057020206,0.10127757,0.003847343,0.18638873,0.11761901,0.037431203,0.07399638,0.08566821,0.036677394,0.016083404,0.031555057,0.052372146,0.038114794,0.10090246,0.03746737,0.009923379,0.010609799,0.11263508,0.048802074,0.13998908,0.06983841,0.06179834,0.0130308755,0.033384327,0.07565638,0.026937949,0.06964785,0.0016029341,0.049248993,0.0054583214,0.076246046,0.058554746,0.13564327,0.104397304,0.081132144,0.058726687,0.095437266,0.04561554,0.04799789,0.07790518,0.0764374,0.094912075,0.12277693,0.058825552,0.11095644,0.12638214,0.113799185,0.052952126,0.09892017,0.050837334,0.14201479,0.05248463,0.09384446,0.21737945,0.08086851,0.10255487,0.07612476,0.04743007,0.013480253,0.07002999,0.16852473,0.022034315,0.17390957,0.054016653,0.08310671,0.076198176,0.069164105,0.050445314,0.07482479,0.101936825,0.019841168,0.03963991,0.07195151,0.031004783,0.06997164,0.06658694,0.04145594,0.080013484,0.07352373,0.060684085,0.09991101,0.062151242,0.014945135,0.018796965,0.053366527,0.049194697,0.038687214,0.03631886,0.06945473,0.006285635,0.05995913,0.062059842,0.07837614,0.08003859,0.108241834,0.123955555,0.05572636,0.01480098,0.07028198,0.10116892,0.040394317,0.14370407,0.096628554,0.058551423,0.101464294,0.021777593,0.05990812,0.07176999,0.09725029,0.18274376,0.07595888,0.1316508,0.04394353,0.049194448,0.04620069,0.08222366,0.039695557,0.030346107,0.04183261,0.087935135,0.118847646,0.13930887,0.10416306,0.07751428,0.030226558,0.0271237,0.07591965,0.06854605,0.13151768,0.06427649,0.047546603,0.04872118,0.034159135,0.08012578,0.05225143,0.06364944,0.042499844,0.03570394,0.07391329,0.0063763685,0.03689734,0.12948631,0.119123295,0.11440696,0.06202747,0.07557328,0.10782092,0.08129871,0.051403414,0.08863148,0.10084783,0.08339631,0.07185204,0.055921618,0.068684295,0.09783081,0.038052864,0.050947137,0.051235765,0.06035721,0.07819467,0.0661408,0.049641415,0.033398952,0.0744585,0.041013032,0.089459606,0.04290308,0.07896265,0.043053087,0.0016159288,0.04480789,0.04338475,0.10737551,0.06924964,0.04650681,0.08856418,0.16534331,0.08701793,0.05982411,0.0961177,0.051749613,0.06049095,0.058720514,0.05715412,0.1038868,0.029807758,0.027856054,0.02186796,0.069617644,0.074630186,0.05476739,0.09627446,0.05528365,0.059593223,0.019320335,0.07016313,0.11800863,0.04285188,0.09522843,0.048744477,0.059594262,0.013551827,0.066484824,0.053439885,0.034518413,0.04306108,0.08078612,0.05684608,0.059897374,0.038631324,0.028550902,0.01760211,0.05298955,0.019183856,0.04212988,0.023400748,0.044329677,0.05585969,0.07292071,0.0628573,0.05201971,0.031994436,0.07158689,0.038092174,0.08133503,0.06677257,0.026666965,0.057915308,0.073256336,0.068282574,0.0575336,0.03987163,0.034483694,0.09651796,0.05393001,0.051350527,0.041506328,0.07016501,0.11215502,0.06611494,0.038401924,0.0058458014,0.019741584,0.08016171,0.03737375,0.08897455,0.03718481,0.034448233,0.015383216,0.047555983,0.084947385,0.077171035,0.059410047,0.031001177,0.041272458,0.034923386,0.051314235,0.047703426,0.048672725,0.07888909,0.08725996,0.08038334,0.028608194,0.011315137,0.02100566,0.04861061,0.039810304,0.07702868,0.093330525,0.093435615,0.056225933,0.043981507,0.030730853,0.029473903,0.021810682,0.032005373,0.05179981,0.07024974,0.072512254,0.03317055,0.05895088,0.029340463,0.045605183,0.050272916,0.09328806,0.060750246,0.057470478,0.025514333,0.05489839,0.040063158,0.045870736,0.07456332,0.03869753,0.0758025,0.013728302,0.086883105,0.110077664,0.03651893,0.090360284,0.021605648,0.027636392,0.10635726,0.033124484,0.054897748,0.028524594,0.06599873,0.039951418,0.0859331,0.051483687,0.018938232,0.11995243,0.09590639,0.031532943,0.12497636,0.09960318,0.16389216,0.05645255,0.020940967,0.049552195,0.11112912,0.024636706,0.026269857,0.038178854,0.04216102,0.077407815,0.050394088,0.06367679,0.07140123,0.054811317,0.111589834,0.10292642,0.07613027,0.011095007,0.046333954,0.06794189,0.06527275,0.07590705,0.072104596,0.050544385,0.02056998,0.052991115,0.021986332,0.13672683,0.08414781,0.07790785,0.078693554,0.016445013,0.07777962,0.15069205,
